,ds_id,name,group,submitter,is_public,polarity,organism,organism_part,condition,source,raw_source,analyzer,raw_analyzer,matrix,raw_matrix,solvent,raw_solvent,rp,fdr5,fdr10,fdr20,fdr50
1513,2019-10-29_17h49m49s,E2_20um_10252019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,33,58,142,79
1514,2019-10-29_16h28m34s,B1_30um_10252019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,49,36,231,92
1515,2019-10-26_00h15m42s,C4_20um_10242019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,29,11,71,
1516,2019-10-26_00h00m03s,C3_30um_10242019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,30,24,82,
1517,2019-10-25_22h58m22s,F1_30um_10252019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,29,37,97,21
1518,2019-10-25_13h36m31s,Young leaf of R. tetraphylla,U Copenhagen,Marcus Lorensen,True,Positive,plant,leaf,wildtype,ESI,Desi,Orbitrap,Orbitrap,Other,none,Other,none,140000.0,10,,296,3664
1519,2019-10-25_00h00m33s,C2_30um_10242019,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,29,5,174,6
1520,2019-10-21_09h57m26s,20191017_liver_4v_75um Analyte 1AFAMM_1,Waters,Emrys Jones,True,Negative,sus scrofa domesticus (pig),liver,wildtype,ESI,DESI,TOF,TOF reflector,Other,none,Other,none,30000.0,22,76,377,3333
1521,2019-10-17_14h26m19s,Image_4,Servier,Pierre Barbier Saint Hilaire,True,Positive,rat,whole organism,wildtype,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,200000.0,15,19,148,162
1522,2019-10-15_16h11m35s,Rat 1G1 CTRL - Image 1,Servier,Quentin Vanbellingen,True,Positive,rat,whole organism,control,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,MeOH/H2O/TFA 50/50/0.1 ,250000.0,34,29,426,2282
1523,2019-10-16_14h47m44s,MPIMM_014_FT_P_rean,MPI Bremen,Manuel Liebeke,True,Positive,lumbricus rubellus,whole organism,wildtype,MALDI,MALDI,FTICR,FTICR,CHCA,alpha-cyano-4-hydroxycinnamic acid (CHCA),Other,none,1000000.0,9,21,35,939
1524,2019-10-07_19h34m18s,20191006_jl_dhbday7_5,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,9,,39,768
1525,2019-10-07_18h29m59s,20191006_jl_day7storage_4,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,7,,36,460
1526,2019-10-07_18h18m06s,20191006_jl_day7storage_2,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,240000.0,7,,107,643
1527,2019-10-04_18h30m42s,17-635-007_12_S1_SM_Neg_20191004_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,24,54,93,68
1528,2019-10-02_23h29m02s,20191001_jl_dhbstored_1day_4,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,9,1,57,967
1529,2019-10-02_23h18m22s,20191001_jl_dhbstored_1day_2,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,13,26,169,2320
1530,2019-10-02_21h48m17s,20191001_jl_stored1day_4,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,9,,2,578
1531,2019-10-01_21h13m37s,20190930_jl_dhb_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,12,5,183,831
1532,2019-09-27_21h23m41s,20190920_jl_vacstored_1day_5,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,7,,1,507
1533,2019-09-27_19h39m14s,20190920_jl_RTstored_1day_4,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,,138
1534,2019-09-27_19h36m57s,20190920_jl_vacstored_1day_2,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,,164
1535,2019-09-27_19h35m53s,20190920_jl_rtstored_1day_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,,254
1536,2019-09-27_19h35m11s,20190920_jl_dhbsprayed_stored1day_6,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,1,,,4
1537,2019-09-27_19h34m00s,20190920_jl_dhbsprayed_stored1day_5,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,1,,,6
1538,2019-09-27_19h30m02s,20190920_jl_dhbsprayed_stored1day_2,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,1,,,247
1539,2019-09-27_19h28m56s,20190919_jl_dhb_mimetic_day1_6,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,,,,251
1540,2019-09-27_19h28m08s,20190919_jl_dhb_mimetic_day1_5,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,,,,350
1541,2019-09-27_19h27m04s,20190920_jl_dhbsprayed_stored1day_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,,,,117
1542,2019-09-27_19h26m04s,20190919_jl_dhb_mimetic_day1_6,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,,,,251
1543,2019-09-27_19h24m56s,20190919_jl_dhb_mimetic_day1_5,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,,,,350
1544,2019-09-27_19h23m50s,20190919_jl_dhb_mimetic_day1_4,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,3,,4,193
1545,2019-09-27_19h22m55s,20190919_jl_dhb_mimetic_day1_3,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,2,,7,175
1546,2019-09-27_19h21m35s,20190919_jl_dhb_mimetic_day1_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,,240000.0,4,,,122
1547,2019-09-25_17h41m59s,MPIMM_017_QE_P_LT,MPI Bremen,Benedikt Geier,True,Positive,lumbricus rubellus,whole organism,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,280000.0,8,,37,1619
1548,2019-09-25_17h49m55s,2019-09-25_DDN_univ_200x200_57x43_2-3_Pseudomonas722,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas savastanoi,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,ACN,70% ACN / 20% H2O,140000.0,12,1,17,545
1549,2018-10-25_16h02m22s,RW10S2 vs 722 #4,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,9,50,122,836
1550,2018-10-25_16h01m54s,RW10S2 vs 722 #3,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,2,,,265
1551,2018-10-25_15h59m00s,RW10S2 vs 722 #9,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,8,1,4,319
1552,2018-10-25_15h59m53s,RW10S2 vs 722 #1,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,7,22,30,139
1553,2018-10-25_16h01m13s,RW10S2 vs 722 #2,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,1,,,211
1554,2018-11-16_15h16m48s,2018-11-15_DDN_PputPsav_200x200_100x200,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,MeOH,80% MeOH / 20% H2O,140000.0,5,,3,190
1555,2019-02-11_10h13m25s,2019-02-08_DDN_RW10S2_722_#13,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,80% MeOH / 20% H2O,140000.0,6,19,171,655
1556,2019-02-22_14h39m49s,2019-02-21_DDN_RW10S2_722_#14,♡EMBL♡,Don Nguyen,True,Positive,pseudomonas putida | pseudomonas savastanoi,cells,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,80% MeOH / 20% H2O,140000.0,8,,152,553
1557,2019-09-18_09h53m20s,2019-09-17_DDN_DHB_TLC_spotter_test_#1_silanized-slide,♡EMBL♡,Don Nguyen,True,Positive,lipid standards,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",ACN,80% ACN / 20% H2O,140000.0,11,13,76,3186
1558,2019-09-12_19h43m40s,17-635-001_9_S1_SM_Neg_20190911_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,27,45,176,67
1559,2019-09-12_11h54m14s,2019-09-11_DDN_DHB_TLC_spotter_test_#1_normal-slide,♡EMBL♡,Don Nguyen,True,Positive,lipid standards,n/a,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",ACN,80% ACN / 20% H2O,140000.0,15,5,95,2637
1560,2019-09-12_00h42m06s,17-635-001_6_S1_SM_Neg_20190911_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,25,68,110,51
1561,2019-09-12_00h13m11s,17-635-001_7_S1_SM_Neg_20190910_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,49,119,127,10
1562,2019-09-11_23h54m26s,17-635-001_4_S1_SM_Neg_20190910_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,28,35,112,24
1563,2019-09-11_23h46m54s,17-635-001_1_S1_SM_Neg_20190910_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,37,52,165,42
1564,2019-09-10_14h25m54s,090919_SangerBrainSample1_UniMatrix_150x150_NEG.RAW,♡EMBL♡,Mohammed Shahraz,True,Negative,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,Universal DHB CHCA,ACN,70% ACN,140000.0,4,33,85,361
1565,2019-09-09_10h20m17s,MPIMM_189_QE_P_SGR_CF,MPI Bremen,Manuel Liebeke,True,Positive,posidonia oceanica,root,wildtype,MALDI,AP-SMALDI 10,Orbitrap,Orbitrap,DHB,SDHB,MeOH,50 % MeOH | 0.1% TFA,240000.0,2,,,619
1566,2019-09-06_22h35m27s,17-635-004_12_S1_SM_Neg_20190905_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,25,9,189,46
1567,2019-09-06_22h27m11s,17-635-004_9_S1_SM_Neg_20190905_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,24,5,60,308
1568,2019-09-06_21h51m25s,17-635-004_6_S1_SM_Neg_20190905_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,26,21,201,78
1569,2019-09-05_23h41m08s,20190905_jl_norhar_day7_3,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,3,,,60
1570,2019-09-05_23h40m57s,20190905_jl_norhar_day7_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,17,28,74,1969
1571,2019-09-05_23h40m51s,20190905_jl_norhar_day7_mimetic,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,7,,26,317
1572,2019-09-05_23h36m56s,17-635-004_10_S1_SM_Neg_20190905_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,24,29,100,93
1573,2019-09-05_23h29m31s,17-635-004_7_S1_SM_Neg_20190904_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,24,11,119,117
1574,2019-09-05_22h29m31s,17-635-004_4_S1_SM_Neg_20190904_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,32,33,135,103
1575,2019-09-05_22h17m40s,17-635-004_1_S1_SM_Neg_20190904_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,20,44,227,153
1576,2019-09-05_21h58m55s,17-635-003_9_S1_SM_Neg_20190830_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,33,51,139,17
1577,2019-09-05_21h34m25s,17-635-003_7_S3_SM_Neg_20190831_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,12,7,4,
1578,2019-09-05_21h18m10s,17-635-003_3_S3_SM_Neg_20190831_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,17,37,239,66
1579,2019-09-05_14h09m10s,MPIMM_188_QE_P_SGR_CF,MPI Bremen,Manuel Liebeke,True,Positive,posidonia oceanica,root,wildtype,MALDI,AP-SMALDI 10,Orbitrap,Orbitrap,DHB,SDHB,MeOH,50 % MeOH | 0.1% TFA,240000.0,6,,19,250
1580,2018-05-07_22h32m23s,100um_noM2_001_Recal_RECAL3,M4I,Shane Ellis,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,Norharmane,Norharmane,Other,none,339411.25496954285,52,99,583,2029
1581,2019-08-31_22h37m39s,17-635-003_13_S1_SM_Neg_20190830_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,24,15,66,83
1582,2019-08-31_22h07m34s,17-635-003_5_S1_SM_Neg_20190830_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,48,47,109,52
1583,2019-08-31_00h34m52s,Brain_50um _DAN_CL_PP_08302019,UTHSA,Annapurna Pamreddy,True,Positive,human,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,CHCl3/MeOH=2:1,120000.0,17,,1,
1584,2019-08-29_23h37m41s,20190829_jl_norhar_mimetic_day2_slide2_3,PNNL,Jessica Lukowski,True,Negative,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,1,,,145
1585,2019-08-29_23h37m10s,20190829_jl_norhar_mimetic_day2_slide2_2,PNNL,Jessica Lukowski,True,Negative,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,4,,10,272
1586,2019-08-29_22h58m53s,20190829_jl_norhar_mimetic_day2_slide2_1,PNNL,Jessica Lukowski,True,Negative,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,4,,3,199
1587,2019-08-29_22h27m02s,20190829_jl_norhar_mimetic_day2_slide1_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,13,4,26,665
1588,2019-08-29_21h56m46s,20190828_jl_norhar_mimetic_day1_mimetic_2,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,4,,3,336
1589,2019-08-29_21h22m42s,20190828_jl_norhar_mimetic_day1_mimetic_1,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,7,7,23,734
1590,2019-08-29_20h22m07s,20190828_jl_norhar_mimetic_day1_3,PNNL,Jessica Lukowski,True,Positive,human,kidney,biopsy,MALDI,MALDI,FTICR,FTICR,Norharmane,Norharmane,MeOH,CHCl3/MeOH=2:1,240000.0,20,11,65,1798
1591,2019-08-29_11h07m33s,MPIMM_186_QE_P_SGR_CF,MPI Bremen,Manuel Liebeke,True,Positive,posidonia oceanica,root,wildtype,MALDI,AP-SMALDI 10,Orbitrap,Orbitrap,DHB,SDHB,MeOH,50 % MeOH | 0.1% TFA,240000.0,5,,,579
1592,2019-08-24_17h34m28s,MPIMM_185_QE_P_Col3,MPI Bremen,Manuel Liebeke,True,Positive,bacterial cultures,colonies,wildtype,MALDI,AP-SMALDI 10,Orbitrap,Orbitrap,DHB,SDHB,MeOH,50 % MeOH | 0.1% TFA,240000.0,6,,87,451
1593,2019-08-23_22h45m01s,20160408_DHB_pos_100-1000_15um_830x170_A27_LabRotation_run1,MPI Bremen,Manuel Liebeke,True,Positive,bacterial cultures,extract,wildtype,MALDI,AP-SMALDI 10,Orbitrap,Orbitrap,DHB,SDHB,Acetone,60% acetone | 0.1% TFA,280000.0,4,,,1279
1594,2019-08-23_17h59m35s,Corn_Leaf_8um_DAN,Iowa State University,Evan Larson,True,Negative,corn,leaf,b73,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,42426.406871192856,104,68,159,219
1595,2019-08-23_17h50m24s,Corn_Leaf_5um_DAN_2,Iowa State University,Evan Larson,True,Negative,corn,leaf,b73,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,42426.406871192856,4,40,57,146
1596,2019-08-23_17h15m55s,5umCornLeaf,Iowa State University,Evan Larson,True,Negative,corn,leaf,b73,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",Other,none,42426.406871192856,74,72,223,335
1597,2019-08-21_22h45m50s,17-635-001_3_S1_SM_Neg_20190820_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,34,33,80,
1598,2019-08-21_01h16m20s,17-635-001_2_S1_SM_Neg_20190820_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,29,32,132,18
1599,2019-08-20_17h06m58s,17-635-001_3_S1_SM_Neg_20190819_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,14,,1,
1600,2019-08-20_16h53m44s,17-635-001_1_S1_SM_Neg_20190819_AP,UTHSA,Annapurna Pamreddy,True,Negative,human,kidney,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,8,,,
1601,2019-08-19_13h30m49s,190318_Mouse343_biopsy2_35umPos_p4_161by107_atn0,U Copenhagen,Patricia Thomsen,True,Positive,mouse,skin,cancer,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,70% MeOH | 0.1% TFA,140000.0,3,,6,3316
1602,2019-08-19_11h28m42s,X089-Mousebrain_842x603_12um_A25__DB,JLU Giessen,Dhaka Bhandari,True,Positive,mouse,brain,wildtype,MALDI,MALDI,Orbitrap,Orbitrap,DHB,"2,5-dihydroxybenzoic acid (DHB)",Other,none,120000.0,5,,202,962
1603,2019-08-18_15h39m14s,190628_Mouse112_Bleo_35umNeg_p1_159by108_atn0,U Copenhagen,Patricia Thomsen,True,Negative,mouse,skin,cancer,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",MeOH,90% MeOH,140000.0,,,37,441
1604,2019-08-17_00h27m59s,ratbrain_15,PNNL,Jessica Lukowski,True,Positive,rat,brain,n/a,ESI,Nano-DESI,FTICR,FTMS,Other,none,Other,,60000.0,1,,,381
1605,2019-08-16_20h47m45s,20190815_jl_ratbrain2,PNNL,Jessica Lukowski,True,Positive,rat,brain,n/a,MALDI,MALDI,FTICR,FTICR,DHB,"2,5-dihydroxybenzoic acid (DHB)",MeOH,50% MeOH,60000.0,5,,,790
1606,2019-08-16_19h07m28s,ratbrain_14,PNNL,Jessica Lukowski,True,Positive,rat,brain,n/a,ESI,Nano-DESI,FTICR,FTMS,Other,none,Other,,60000.0,9,,198,2455
1607,2019-08-16_16h59m54s,Brain1_CL_30um_08152019_MP,UTHSA,Annapurna Pamreddy,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,47,20,63,196
1608,2019-08-16_16h50m34s,Brain2_CL_30um_08152019_PP,UTHSA,Annapurna Pamreddy,True,Positive,mouse,brain,n/a,MALDI,MALDI,Orbitrap,Orbitrap,DAN,"1,5-diaminonaphthalene (DAN)",EtOH,50% EtOH+5%HCl,120000.0,4,,,16
